seed,action,scenario,estimate,est_correct,delta
1243,2,e_miss,-0.0019584750039576266,-0.0022921872547629527,0.00033371225080532606
1243,2,both_miss,-0.0017985578789863268,-0.0022921872547629527,0.000493629375776626
1244,0,correct,-0.0027940677701564567,-0.0027940677701564567,0.0
1244,0,m_miss,-0.0027413667217607426,-0.0027940677701564567,5.2701048395714135e-05
1244,0,e_miss,-0.002654556157245096,-0.0027940677701564567,0.0001395116129113607
1244,0,both_miss,-0.005277391431466611,-0.0027940677701564567,-0.002483323661310154
1244,1,correct,-0.0034858062575588216,-0.0034858062575588216,0.0
1244,1,m_miss,-0.003191419300771104,-0.0034858062575588216,0.00029438695678771784
1244,1,e_miss,-0.003278262243615492,-0.0034858062575588216,0.0002075440139433296
1244,1,both_miss,-0.001708088735935066,-0.0034858062575588216,0.0017777175216237557
1244,2,correct,-0.0031352774383561896,-0.0031352774383561896,0.0
1244,2,m_miss,-0.003417646131609379,-0.0031352774383561896,-0.0002823686932531895
1244,2,e_miss,-0.0029381184290646124,-0.0031352774383561896,0.0001971590092915772
1244,2,both_miss,-0.002672851466181296,-0.0031352774383561896,0.00046242597217489335
1245,0,correct,-0.0029480241652882306,-0.0029480241652882306,0.0
1245,0,m_miss,-0.0029124487924461337,-0.0029480241652882306,3.557537284209697e-05
1245,0,e_miss,-0.0028276635519522003,-0.0029480241652882306,0.00012036061333603031
1245,0,both_miss,-0.004683379946589134,-0.0029480241652882306,-0.0017353557813009034
1245,1,correct,-0.0027154613377386332,-0.0027154613377386332,0.0
1245,1,m_miss,-0.002462026673905492,-0.0027154613377386332,0.0002534346638331411
1245,1,e_miss,-0.0027561935388036945,-0.0027154613377386332,-4.073220106506122e-05
1245,1,both_miss,-0.00037539075138072985,-0.0027154613377386332,0.0023400705863579033
1245,2,correct,-0.0016403918713121877,-0.0016403918713121877,0.0
1245,2,m_miss,-0.0014720376153502669,-0.0016403918713121877,0.00016835425596192083
1245,2,e_miss,-0.001699084223182297,-0.0016403918713121877,-5.8692351870109384e-05
1245,2,both_miss,-0.0008090663045657187,-0.0016403918713121877,0.000831325566746469
1246,0,correct,-0.002325889229585632,-0.002325889229585632,0.0
1246,0,m_miss,-0.0021493568580591964,-0.002325889229585632,0.00017653237152643556
1246,0,e_miss,-0.0021264296514979216,-0.002325889229585632,0.00019945957808771043
1246,0,both_miss,-0.004443084290608081,-0.002325889229585632,-0.002117195061022449
1246,1,correct,-0.0045095505486653,-0.0045095505486653,0.0
1246,1,m_miss,-0.0046767035290538805,-0.0045095505486653,-0.0001671529803885805
1246,1,e_miss,-0.004230376568291525,-0.0045095505486653,0.00027917398037377496
1246,1,both_miss,-0.001923680873055608,-0.0045095505486653,0.002585869675609692
1246,2,correct,-0.0021918762661705927,-0.0021918762661705927,0.0
1246,2,m_miss,-0.0017267694498898677,-0.0021918762661705927,0.00046510681628072494
1246,2,e_miss,-0.0021792521830079,-0.0021918762661705927,1.2624083162692586e-05
1246,2,both_miss,-0.001656036943174991,-0.0021918762661705927,0.0005358393229956016
1247,0,correct,-0.002820879354889537,-0.002820879354889537,0.0
1247,0,m_miss,-0.003080446188113642,-0.002820879354889537,-0.00025956683322410487
1247,0,e_miss,-0.0027071830918811166,-0.002820879354889537,0.00011369626300842053
1247,0,both_miss,-0.004923506999071905,-0.002820879354889537,-0.002102627644182368
1247,1,correct,-0.003144605989796992,-0.003144605989796992,0.0
1247,1,m_miss,-0.0028633450880846535,-0.003144605989796992,0.00028126090171233867
1247,1,e_miss,-0.0028336822185855873,-0.003144605989796992,0.0003109237712114049
1247,1,both_miss,-0.0011501651356190543,-0.003144605989796992,0.0019944408541779377
1247,2,correct,-0.0022271727766292027,-0.0022271727766292027,0.0
1247,2,m_miss,-0.0018908748302094176,-0.0022271727766292027,0.00033629794641978515
1247,2,e_miss,-0.00209953048797078,-0.0022271727766292027,0.00012764228865842255
1247,2,both_miss,-0.001492391810198602,-0.0022271727766292027,0.0007347809664306007
1248,0,correct,-0.0022734396632087517,-0.0022734396632087517,0.0
1248,0,m_miss,-0.002568317057113,-0.0022734396632087517,-0.00029487739390424844
1248,0,e_miss,-0.0023554424158226182,-0.0022734396632087517,-8.200275261386648e-05
1248,0,both_miss,-0.004315733955211318,-0.0022734396632087517,-0.002042294292002566
1248,1,correct,-0.00357176279548105,-0.00357176279548105,0.0
1248,1,m_miss,-0.0032782393421723257,-0.00357176279548105,0.0002935234533087243
1248,1,e_miss,-0.003688201550706376,-0.00357176279548105,-0.00011643875522532581
1248,1,both_miss,-0.0032477692662154817,-0.00357176279548105,0.0003239935292655683
1248,2,correct,-0.0034668618340186223,-0.0034668618340186223,0.0
1248,2,m_miss,-0.0031195718645681864,-0.0034668618340186223,0.0003472899694504359
1248,2,e_miss,-0.0032571529944464958,-0.0034668618340186223,0.00020970883957212652
1248,2,both_miss,-0.0021439006564087744,-0.0034668618340186223,0.001322961177609848
1249,0,correct,-0.0024118360073970674,-0.0024118360073970674,0.0
1249,0,m_miss,-0.0025063383629729315,-0.0024118360073970674,-9.45023555758641e-05
1249,0,e_miss,-0.002482539526391895,-0.0024118360073970674,-7.070351899482767e-05
1249,0,both_miss,-0.0039653388353144674,-0.0024118360073970674,-0.0015535028279174
1249,1,correct,-0.002718748217479107,-0.002718748217479107,0.0
1249,1,m_miss,-0.002776453115303425,-0.002718748217479107,-5.770489782431793e-05
1249,1,e_miss,-0.002990527083438827,-0.002718748217479107,-0.0002717788659597196
1249,1,both_miss,-0.0022370943795707796,-0.002718748217479107,0.00048165383790832765
1249,2,correct,-0.003125698126414508,-0.003125698126414508,0.0
1249,2,m_miss,-0.00296257339679796,-0.003125698126414508,0.0001631247296165479
1249,2,e_miss,-0.0030691181957676144,-0.003125698126414508,5.6579930646893494e-05
1249,2,both_miss,-0.002313278589499422,-0.003125698126414508,0.0008124195369150857
1250,0,correct,-0.00215063977718932,-0.00215063977718932,0.0
1250,0,m_miss,-0.0024690574283486293,-0.00215063977718932,-0.0003184176511593093
1250,0,e_miss,-0.002112107352661992,-0.00215063977718932,3.85324245273282e-05
1250,0,both_miss,-0.0034110823413511615,-0.00215063977718932,-0.0012604425641618414
1250,1,correct,-0.003861181904347548,-0.003861181904347548,0.0
1250,1,m_miss,-0.003391315219960056,-0.003861181904347548,0.00046986668438749176
1250,1,e_miss,-0.004138675532081542,-0.003861181904347548,-0.0002774936277339939
1250,1,both_miss,-0.002667140929405629,-0.003861181904347548,0.0011940409749419188
1250,2,correct,-0.003709414206952325,-0.003709414206952325,0.0
1250,2,m_miss,-0.003376136871554344,-0.003709414206952325,0.00033327733539798097
1250,2,e_miss,-0.003802905692327059,-0.003709414206952325,-9.349148537473413e-05
1250,2,both_miss,-0.0027729168506238945,-0.003709414206952325,0.0009364973563284304
1251,0,correct,-0.0028908184388211533,-0.0028908184388211533,0.0
1251,0,m_miss,-0.0030086843672497746,-0.0028908184388211533,-0.00011786592842862129
1251,0,e_miss,-0.002423893307908516,-0.0028908184388211533,0.0004669251309126375
1251,0,both_miss,-0.003961831905855463,-0.0028908184388211533,-0.00107101346703431
1251,1,correct,-0.0031365202288969876,-0.0031365202288969876,0.0
1251,1,m_miss,-0.0034407756985882225,-0.0031365202288969876,-0.00030425546969123493
1251,1,e_miss,-0.0031469679651773665,-0.0031365202288969876,-1.0447736280378914e-05
1251,1,both_miss,-0.0017875608270430169,-0.0031365202288969876,0.0013489594018539707
1251,2,correct,-0.0025925447248507454,-0.0025925447248507454,0.0
1251,2,m_miss,-0.002165729580447173,-0.0025925447248507454,0.0004268151444035725
1251,2,e_miss,-0.0024963543166581044,-0.0025925447248507454,9.619040819264105e-05
1251,2,both_miss,-0.0018674974303558973,-0.0025925447248507454,0.0007250472944948481
1252,0,correct,-0.0028735747317949717,-0.0028735747317949717,0.0
1252,0,m_miss,-0.0034218587298046883,-0.0028735747317949717,-0.0005482839980097166
1252,0,e_miss,-0.002939827100449492,-0.0028735747317949717,-6.625236865452026e-05
1252,0,both_miss,-0.00494229756628401,-0.0028735747317949717,-0.0020687228344890385
1252,1,correct,-0.0026529423922664287,-0.0026529423922664287,0.0
1252,1,m_miss,-0.0026002545821079757,-0.0026529423922664287,5.268781015845296e-05
1252,1,e_miss,-0.0029989182774293566,-0.0026529423922664287,-0.00034597588516292787
1252,1,both_miss,-0.0005927248055225563,-0.0026529423922664287,0.0020602175867438723
1252,2,correct,-0.0023889133756505253,-0.0023889133756505253,0.0
1252,2,m_miss,-0.002608164284093596,-0.0023889133756505253,-0.0002192509084430706
1252,2,e_miss,-0.0023214765389624834,-0.0023889133756505253,6.743683668804191e-05
1252,2,both_miss,-0.0019675552532671847,-0.0023889133756505253,0.0004213581223833406
1253,0,correct,-0.003255233405282926,-0.003255233405282926,0.0
1253,0,m_miss,-0.0030110637504127532,-0.003255233405282926,0.00024416965487017266
1253,0,e_miss,-0.0030507021343479396,-0.003255233405282926,0.00020453127093498624
1253,0,both_miss,-0.004527148025507148,-0.003255233405282926,-0.0012719146202242225
1253,1,correct,-0.00280354505868435,-0.00280354505868435,0.0
1253,1,m_miss,-0.0026763911467901744,-0.00280354505868435,0.0001271539118941757
1253,1,e_miss,-0.002790583826162935,-0.00280354505868435,1.2961232521415018e-05
1253,1,both_miss,-0.0014685127112404187,-0.00280354505868435,0.0013350323474439314
1253,2,correct,-0.0013438800886664728,-0.0013438800886664728,0.0
1253,2,m_miss,-0.0013509487679729563,-0.0013438800886664728,-7.068679306483508e-06
1253,2,e_miss,-0.0013334335220844754,-0.0013438800886664728,1.0446566581997357e-05
1253,2,both_miss,-0.0010516173835560464,-0.0013438800886664728,0.0002922627051104264
1254,0,correct,-0.003581012722573107,-0.003581012722573107,0.0
1254,0,m_miss,-0.0032860310620188397,-0.003581012722573107,0.00029498166055426725
1254,0,e_miss,-0.003403060574949036,-0.003581012722573107,0.00017795214762407084
1254,0,both_miss,-0.0049643188384691315,-0.003581012722573107,-0.0013833061158960245
1254,1,correct,-0.004009740758260706,-0.004009740758260706,0.0
1254,1,m_miss,-0.004187982899281424,-0.004009740758260706,-0.000178242141020718
1254,1,e_miss,-0.003855501450258235,-0.004009740758260706,0.0001542393080024712
1254,1,both_miss,-0.0015922504282084224,-0.004009740758260706,0.0024174903300522837
1254,2,correct,-0.003880078892135905,-0.003880078892135905,0.0
1254,2,m_miss,-0.004081656587854752,-0.003880078892135905,-0.0002015776957188472
1254,2,e_miss,-0.00367311205210683,-0.003880078892135905,0.00020696684002907478
1254,2,both_miss,-0.0033865249328801474,-0.003880078892135905,0.0004935539592557576
1255,0,correct,-0.0026072659815236385,-0.0026072659815236385,0.0
1255,0,m_miss,-0.002564155562674663,-0.0026072659815236385,4.311041884897532e-05
1255,0,e_miss,-0.0023979644312663705,-0.0026072659815236385,0.00020930155025726798
1255,0,both_miss,-0.003625484186978636,-0.0026072659815236385,-0.0010182182054549976
1255,1,correct,-0.003191447473570561,-0.003191447473570561,0.0
1255,1,m_miss,-0.0032529533781690484,-0.003191447473570561,-6.150590459848759e-05
1255,1,e_miss,-0.0031621310914564577,-0.003191447473570561,2.9316382114103097e-05
1255,1,both_miss,-0.0018722056683694722,-0.003191447473570561,0.0013192418052010886
1255,2,correct,-0.002385165018463619,-0.002385165018463619,0.0
1255,2,m_miss,-0.002203149816350031,-0.002385165018463619,0.0001820152021135878
1255,2,e_miss,-0.0022210189509979743,-0.002385165018463619,0.0001641460674656446
1255,2,both_miss,-0.0017472197641659466,-0.002385165018463619,0.0006379452542976723
1256,0,correct,-0.002226426649769234,-0.002226426649769234,0.0
1256,0,m_miss,-0.002743845492567968,-0.002226426649769234,-0.000517418842798734
1256,0,e_miss,-0.002049494721059162,-0.002226426649769234,0.00017693192871007235
1256,0,both_miss,-0.004526047336929544,-0.002226426649769234,-0.00229962068716031
1256,1,correct,-0.002901316730432101,-0.002901316730432101,0.0
1256,1,m_miss,-0.0029733818202110755,-0.002901316730432101,-7.206508977897468e-05
1256,1,e_miss,-0.002898656165845044,-0.002901316730432101,2.660564587056609e-06
1256,1,both_miss,-0.00122693336754068,-0.002901316730432101,0.001674383362891421
1256,2,correct,-0.0020820315943584087,-0.0020820315943584087,0.0
1256,2,m_miss,-0.0023269440096716706,-0.0020820315943584087,-0.000244912415313262
1256,2,e_miss,-0.0021523414303100882,-0.0020820315943584087,-7.030983595167958e-05
1256,2,both_miss,-0.0009729718797912541,-0.0020820315943584087,0.0011090597145671545
1257,0,correct,-0.003498985116341419,-0.003498985116341419,0.0
1257,0,m_miss,-0.003649399139689209,-0.003498985116341419,-0.00015041402334779004
1257,0,e_miss,-0.0035006039825314092,-0.003498985116341419,-1.6188661899900654e-06
1257,0,both_miss,-0.005128767110643974,-0.003498985116341419,-0.001629781994302555
1257,1,correct,-0.0020777921061977873,-0.0020777921061977873,0.0
1257,1,m_miss,-0.0016956541097734197,-0.0020777921061977873,0.00038213799642436755
1257,1,e_miss,-0.0020147607318285877,-0.0020777921061977873,6.303137436919955e-05
1257,1,both_miss,0.00028138763748488993,-0.0020777921061977873,0.0023591797436826774
1257,2,correct,-0.003018510276993676,-0.003018510276993676,0.0
1257,2,m_miss,-0.002900428463075393,-0.003018510276993676,0.00011808181391828295
1257,2,e_miss,-0.0028996258897084886,-0.003018510276993676,0.00011888438728518752
1257,2,both_miss,-0.0021971776655720756,-0.003018510276993676,0.0008213326114216006
1258,0,correct,-0.0019715727494516093,-0.0019715727494516093,0.0
1258,0,m_miss,-0.002113083764942952,-0.0019715727494516093,-0.00014151101549134256
1258,0,e_miss,-0.0019357846168699731,-0.0019715727494516093,3.578813258163613e-05
1258,0,both_miss,-0.0034683947524637025,-0.0019715727494516093,-0.0014968220030120933
1258,1,correct,-0.002291183518808494,-0.002291183518808494,0.0
1258,1,m_miss,-0.001959628659428146,-0.002291183518808494,0.0003315548593803481
1258,1,e_miss,-0.002245317163812879,-0.002291183518808494,4.586635499561481e-05
1258,1,both_miss,-0.0002144129164097985,-0.002291183518808494,0.0020767706023986955
1258,2,correct,-0.0016722286542998,-0.0016722286542998,0.0
1258,2,m_miss,-0.001685321332420798,-0.0016722286542998,-1.3092678120997861e-05
1258,2,e_miss,-0.0015981472479686756,-0.0016722286542998,7.408140633112449e-05
1258,2,both_miss,-0.0014491286809590967,-0.0016722286542998,0.00022309997334070343
1259,0,correct,-0.0036059795576427337,-0.0036059795576427337,0.0
1259,0,m_miss,-0.003902177409076079,-0.0036059795576427337,-0.0002961978514333455
1259,0,e_miss,-0.003478564183843783,-0.0036059795576427337,0.00012741537379895064
1259,0,both_miss,-0.0070923189668652955,-0.0036059795576427337,-0.003486339409222562
1259,1,correct,-0.0032066771815466625,-0.0032066771815466625,0.0
1259,1,m_miss,-0.0029960968370558103,-0.0032066771815466625,0.00021058034449085222
1259,1,e_miss,-0.0031546412038488195,-0.0032066771815466625,5.203597769784301e-05
1259,1,both_miss,-0.0007092460209224552,-0.0032066771815466625,0.002497431160624207
1259,2,correct,-0.002752443670232767,-0.002752443670232767,0.0
1259,2,m_miss,-0.0026033929795490763,-0.002752443670232767,0.00014905069068369076
1259,2,e_miss,-0.0026723992040968134,-0.002752443670232767,8.004446613595366e-05
1259,2,both_miss,-0.0011745853704055046,-0.002752443670232767,0.0015778582998272625
1260,0,correct,-0.0019259931103079136,-0.0019259931103079136,0.0
1260,0,m_miss,-0.0020714456038821646,-0.0019259931103079136,-0.00014545249357425104
1260,0,e_miss,-0.0018959298848280882,-0.0019259931103079136,3.0063225479825444e-05
1260,0,both_miss,-0.0038286420249750595,-0.0019259931103079136,-0.001902648914667146
1260,1,correct,-0.003352310557165906,-0.003352310557165906,0.0
1260,1,m_miss,-0.0036994971489111273,-0.003352310557165906,-0.00034718659174522116
1260,1,e_miss,-0.00321932015067973,-0.003352310557165906,0.00013299040648617625
1260,1,both_miss,-0.0025156546801090585,-0.003352310557165906,0.0008366558770568477
1260,2,correct,-0.002586905201271928,-0.002586905201271928,0.0
1260,2,m_miss,-0.0028537650033200013,-0.002586905201271928,-0.0002668598020480733
1260,2,e_miss,-0.0025146081335559217,-0.002586905201271928,7.229706771600623e-05
1260,2,both_miss,-0.001887892166448268,-0.002586905201271928,0.0006990130348236599
1261,0,correct,-0.0031767159184811393,-0.0031767159184811393,0.0
1261,0,m_miss,-0.0030287057198482375,-0.0031767159184811393,0.00014801019863290186
1261,0,e_miss,-0.003133668894983743,-0.0031767159184811393,4.3047023497396354e-05
1261,0,both_miss,-0.0049150044604755585,-0.0031767159184811393,-0.0017382885419944191
1261,1,correct,-0.0023204636036291307,-0.0023204636036291307,0.0
1261,1,m_miss,-0.0021198281905312377,-0.0023204636036291307,0.00020063541309789292
1261,1,e_miss,-0.002230947820822133,-0.0023204636036291307,8.951578280699769e-05
1261,1,both_miss,-0.0004923748514804834,-0.0023204636036291307,0.0018280887521486472
1261,2,correct,-0.0022959786163165457,-0.0022959786163165457,0.0
1261,2,m_miss,-0.0023648758358413694,-0.0022959786163165457,-6.889721952482372e-05
1261,2,e_miss,-0.002150588815033443,-0.0022959786163165457,0.0001453898012831029
1261,2,both_miss,-0.0019047808071792525,-0.0022959786163165457,0.0003911978091372932
1262,0,correct,-0.002735760022758512,-0.002735760022758512,0.0
1262,0,m_miss,-0.0026958288570106933,-0.002735760022758512,3.9931165747818676e-05
1262,0,e_miss,-0.0024984596702500744,-0.002735760022758512,0.00023730035250843756
1262,0,both_miss,-0.004925290668878834,-0.002735760022758512,-0.002189530646120322
1262,1,correct,-0.0026212665218651172,-0.0026212665218651172,0.0
1262,1,m_miss,-0.0018904791136437706,-0.0026212665218651172,0.0007307874082213466
1262,1,e_miss,-0.002460126440241088,-0.0026212665218651172,0.0001611400816240293
1262,1,both_miss,-0.0006969000772591075,-0.0026212665218651172,0.0019243664446060098
1262,2,correct,-0.0024170277597607777,-0.0024170277597607777,0.0
1262,2,m_miss,-0.002603973212037885,-0.0024170277597607777,-0.00018694545227710725
1262,2,e_miss,-0.0024511127740451956,-0.0024170277597607777,-3.408501428441794e-05
1262,2,both_miss,-0.0015827357623703845,-0.0024170277597607777,0.0008342919973903932
1263,0,correct,-0.0026280076207443426,-0.0026280076207443426,0.0
1263,0,m_miss,-0.0030777801392257013,-0.0026280076207443426,-0.00044977251848135873
1263,0,e_miss,-0.0028531318496726574,-0.0026280076207443426,-0.00022512422892831483
1263,0,both_miss,-0.004759951250439536,-0.0026280076207443426,-0.002131943629695194
1263,1,correct,-0.0031558318586880425,-0.0031558318586880425,0.0
