seed,action,scenario,estimate,est_correct,delta
1238,1,both_miss,-0.004057324099769514,-0.006090263777986328,0.0020329396782168144
1238,2,correct,-0.0047058060579095095,-0.0047058060579095095,0.0
1238,2,m_miss,-0.005016080734674716,-0.0047058060579095095,-0.0003102746767652065
1238,2,e_miss,-0.004605500772088188,-0.0047058060579095095,0.00010030528582132166
1238,2,both_miss,-0.004075202328246458,-0.0047058060579095095,0.0006306037296630517
1239,0,correct,-0.006294407831648285,-0.006294407831648285,0.0
1239,0,m_miss,-0.006650345424860801,-0.006294407831648285,-0.0003559375932125162
1239,0,e_miss,-0.005952982819066183,-0.006294407831648285,0.00034142501258210226
1239,0,both_miss,-0.008190759473826003,-0.006294407831648285,-0.0018963516421777182
1239,1,correct,-0.006166624201170475,-0.006166624201170475,0.0
1239,1,m_miss,-0.00700111266343673,-0.006166624201170475,-0.0008344884622662552
1239,1,e_miss,-0.005925243110540158,-0.006166624201170475,0.0002413810906303172
1239,1,both_miss,-0.002893662553333067,-0.006166624201170475,0.0032729616478374083
1239,2,correct,-0.0058829810891086725,-0.0058829810891086725,0.0
1239,2,m_miss,-0.006570082422107765,-0.0058829810891086725,-0.0006871013329990926
1239,2,e_miss,-0.005810337379833696,-0.0058829810891086725,7.264370927497626e-05
1239,2,both_miss,-0.006479716464961424,-0.0058829810891086725,-0.0005967353758527518
1240,0,correct,-0.004652134406303105,-0.004652134406303105,0.0
1240,0,m_miss,-0.005339553250575503,-0.004652134406303105,-0.0006874188442723981
1240,0,e_miss,-0.004787889300327022,-0.004652134406303105,-0.0001357548940239166
1240,0,both_miss,-0.007596337296875064,-0.004652134406303105,-0.002944202890571959
1240,1,correct,-0.007232978403696282,-0.007232978403696282,0.0
1240,1,m_miss,-0.008881948119285577,-0.007232978403696282,-0.0016489697155892945
1240,1,e_miss,-0.00668560701586356,-0.007232978403696282,0.0005473713878327222
1240,1,both_miss,-0.0038145909718923696,-0.007232978403696282,0.0034183874318039127
1240,2,correct,-0.004990355581798769,-0.004990355581798769,0.0
1240,2,m_miss,-0.005153649183369467,-0.004990355581798769,-0.0001632936015706979
1240,2,e_miss,-0.004858032816301408,-0.004990355581798769,0.00013232276549736063
1240,2,both_miss,-0.005372522534782536,-0.004990355581798769,-0.0003821669529837672
1241,0,correct,-0.0053941291889095305,-0.0053941291889095305,0.0
1241,0,m_miss,-0.005217258730828285,-0.0053941291889095305,0.00017687045808124566
1241,0,e_miss,-0.005186090097867035,-0.0053941291889095305,0.00020803909104249573
1241,0,both_miss,-0.007411303731581266,-0.0053941291889095305,-0.0020171745426717357
1241,1,correct,-0.005517979810439097,-0.005517979810439097,0.0
1241,1,m_miss,-0.0058094517122024335,-0.005517979810439097,-0.0002914719017633365
1241,1,e_miss,-0.00546239824529615,-0.005517979810439097,5.5581565142947056e-05
1241,1,both_miss,-0.004032799422729289,-0.005517979810439097,0.0014851803877098078
1241,2,correct,-0.0062880960196805185,-0.0062880960196805185,0.0
1241,2,m_miss,-0.0056835635209002994,-0.0062880960196805185,0.000604532498780219
1241,2,e_miss,-0.006272980957120883,-0.0062880960196805185,1.5115062559635864e-05
1241,2,both_miss,-0.005338776617853327,-0.0062880960196805185,0.0009493194018271919
1242,0,correct,-0.0066182594716166715,-0.0066182594716166715,0.0
1242,0,m_miss,-0.006827674552721363,-0.0066182594716166715,-0.00020941508110469166
1242,0,e_miss,-0.005838275253468331,-0.0066182594716166715,0.0007799842181483406
1242,0,both_miss,-0.009595273138610286,-0.0066182594716166715,-0.0029770136669936146
1242,1,correct,-0.0044946374620920895,-0.0044946374620920895,0.0
1242,1,m_miss,-0.004553088852402655,-0.0044946374620920895,-5.845139031056528e-05
1242,1,e_miss,-0.0042533998161041805,-0.0044946374620920895,0.00024123764598790905
1242,1,both_miss,-0.0035722529080764445,-0.0044946374620920895,0.000922384554015645
1242,2,correct,-0.003962235262423291,-0.003962235262423291,0.0
1242,2,m_miss,-0.003555612167703228,-0.003962235262423291,0.000406623094720063
1242,2,e_miss,-0.0037681715568522334,-0.003962235262423291,0.0001940637055710577
1242,2,both_miss,-0.0018646077999590204,-0.003962235262423291,0.002097627462464271
1243,0,correct,-0.004248808128075349,-0.004248808128075349,0.0
1243,0,m_miss,-0.005026484289237089,-0.004248808128075349,-0.0007776761611617399
1243,0,e_miss,-0.004079150614052959,-0.004248808128075349,0.0001696575140223899
1243,0,both_miss,-0.007070200040603134,-0.004248808128075349,-0.0028213919125277855
1243,1,correct,-0.0041991779035769885,-0.0041991779035769885,0.0
1243,1,m_miss,-0.004389928196389368,-0.0041991779035769885,-0.00019075029281237933
1243,1,e_miss,-0.004666079520220041,-0.0041991779035769885,-0.0004669016166430522
1243,1,both_miss,-0.0028443105581001517,-0.0041991779035769885,0.0013548673454768369
1243,2,correct,-0.004248065577085255,-0.004248065577085255,0.0
1243,2,m_miss,-0.004187575971039233,-0.004248065577085255,6.04896060460219e-05
1243,2,e_miss,-0.004262209919767679,-0.004248065577085255,-1.4144342682423892e-05
1243,2,both_miss,-0.004224303216011391,-0.004248065577085255,2.3762361073864473e-05
1244,0,correct,-0.005861764519757254,-0.005861764519757254,0.0
1244,0,m_miss,-0.006158591863702296,-0.005861764519757254,-0.0002968273439450421
1244,0,e_miss,-0.0061534755134865764,-0.005861764519757254,-0.0002917109937293225
1244,0,both_miss,-0.008390552829983395,-0.005861764519757254,-0.0025287883102261413
1244,1,correct,-0.005996430019572643,-0.005996430019572643,0.0
1244,1,m_miss,-0.00649110016419597,-0.005996430019572643,-0.0004946701446233272
1244,1,e_miss,-0.00580910630166761,-0.005996430019572643,0.00018732371790503282
1244,1,both_miss,-0.004157577658302672,-0.005996430019572643,0.0018388523612699707
1244,2,correct,-0.004656181162202494,-0.004656181162202494,0.0
1244,2,m_miss,-0.004638412710137275,-0.004656181162202494,1.7768452065219063e-05
1244,2,e_miss,-0.0043579067292426376,-0.004656181162202494,0.0002982744329598566
1244,2,both_miss,-0.004155285370083883,-0.004656181162202494,0.0005008957921186115
1245,0,correct,-0.005123294498264417,-0.005123294498264417,0.0
1245,0,m_miss,-0.004898079137018558,-0.005123294498264417,0.00022521536124585958
1245,0,e_miss,-0.005147385014792711,-0.005123294498264417,-2.4090516528294144e-05
1245,0,both_miss,-0.008715326143772928,-0.005123294498264417,-0.003592031645508511
1245,1,correct,-0.004004245519826174,-0.004004245519826174,0.0
1245,1,m_miss,-0.003653413201427456,-0.004004245519826174,0.0003508323183987181
1245,1,e_miss,-0.0037878748944536033,-0.004004245519826174,0.00021637062537257102
1245,1,both_miss,-0.0013928083559369168,-0.004004245519826174,0.0026114371638892575
1245,2,correct,-0.004207164604224742,-0.004207164604224742,0.0
1245,2,m_miss,-0.003961537763455613,-0.004207164604224742,0.00024562684076912845
1245,2,e_miss,-0.0041660499691802255,-0.004207164604224742,4.1114635044516186e-05
1245,2,both_miss,-0.0032975821228644953,-0.004207164604224742,0.0009095824813602463
1246,0,correct,-0.004785212179330913,-0.004785212179330913,0.0
1246,0,m_miss,-0.005093648008173459,-0.004785212179330913,-0.0003084358288425468
1246,0,e_miss,-0.004779459854869299,-0.004785212179330913,5.75232446161332e-06
1246,0,both_miss,-0.006864271605360838,-0.004785212179330913,-0.002079059426029925
1246,1,correct,-0.00542620872042347,-0.00542620872042347,0.0
1246,1,m_miss,-0.0052319384731164065,-0.00542620872042347,0.00019427024730706358
1246,1,e_miss,-0.004540471806912707,-0.00542620872042347,0.0008857369135107634
1246,1,both_miss,-0.0034139995966154806,-0.00542620872042347,0.0020122091238079895
1246,2,correct,-0.00451820967716361,-0.00451820967716361,0.0
1246,2,m_miss,-0.00388767396224312,-0.00451820967716361,0.0006305357149204902
1246,2,e_miss,-0.00441203059158799,-0.00451820967716361,0.00010617908557562002
1246,2,both_miss,-0.0035939384983813406,-0.00451820967716361,0.0009242711787822698
1247,0,correct,-0.004707449639680727,-0.004707449639680727,0.0
1247,0,m_miss,-0.004037448545911626,-0.004707449639680727,0.0006700010937691009
1247,0,e_miss,-0.004577142853606167,-0.004707449639680727,0.00013030678607455978
1247,0,both_miss,-0.0055367755868250025,-0.004707449639680727,-0.0008293259471442759
1247,1,correct,-0.006794723140670104,-0.006794723140670104,0.0
1247,1,m_miss,-0.006412471574147495,-0.006794723140670104,0.0003822515665226093
1247,1,e_miss,-0.0063148027473205115,-0.006794723140670104,0.0004799203933495925
1247,1,both_miss,-0.004526367760498171,-0.006794723140670104,0.0022683553801719327
1247,2,correct,-0.005337530520256438,-0.005337530520256438,0.0
1247,2,m_miss,-0.005141603068047471,-0.005337530520256438,0.0001959274522089667
1247,2,e_miss,-0.0049581833239164645,-0.005337530520256438,0.0003793471963399733
1247,2,both_miss,-0.005389232030090696,-0.005337530520256438,-5.1701509834258495e-05
1248,0,correct,-0.005132830615163388,-0.005132830615163388,0.0
1248,0,m_miss,-0.004816173111766599,-0.005132830615163388,0.00031665750339678837
1248,0,e_miss,-0.0051829571392975685,-0.005132830615163388,-5.0126524134180665e-05
1248,0,both_miss,-0.007466616532500347,-0.005132830615163388,-0.0023337859173369595
1248,1,correct,-0.006659697306943973,-0.006659697306943973,0.0
1248,1,m_miss,-0.006020662800698089,-0.006659697306943973,0.0006390345062458839
1248,1,e_miss,-0.006183003748836408,-0.006659697306943973,0.00047669355810756476
1248,1,both_miss,-0.004896408811003308,-0.006659697306943973,0.0017632884959406653
1248,2,correct,-0.004435914091768628,-0.004435914091768628,0.0
1248,2,m_miss,-0.004606833871287911,-0.004435914091768628,-0.00017091977951928274
1248,2,e_miss,-0.004266966902692933,-0.004435914091768628,0.00016894718907569523
1248,2,both_miss,-0.003987404056275637,-0.004435914091768628,0.0004485100354929914
1249,0,correct,-0.004085357695739179,-0.004085357695739179,0.0
1249,0,m_miss,-0.004254231714919872,-0.004085357695739179,-0.0001688740191806929
1249,0,e_miss,-0.0039730697196384696,-0.004085357695739179,0.00011228797610070979
1249,0,both_miss,-0.0069448530831686586,-0.004085357695739179,-0.002859495387429479
1249,1,correct,-0.005470468978406259,-0.005470468978406259,0.0
1249,1,m_miss,-0.005574108747380818,-0.005470468978406259,-0.00010363976897455936
1249,1,e_miss,-0.005542142737588827,-0.005470468978406259,-7.16737591825679e-05
1249,1,both_miss,-0.0034226670163652827,-0.005470468978406259,0.002047801962040976
1249,2,correct,-0.00532076408534153,-0.00532076408534153,0.0
1249,2,m_miss,-0.005260339348401676,-0.00532076408534153,6.042473693985452e-05
1249,2,e_miss,-0.005074054977342552,-0.00532076408534153,0.00024670910799897815
1249,2,both_miss,-0.0040651228639811,-0.00532076408534153,0.00125564122136043
1250,0,correct,-0.005255386986126039,-0.005255386986126039,0.0
1250,0,m_miss,-0.005135926784508789,-0.005255386986126039,0.00011946020161724986
1250,0,e_miss,-0.00445670479378394,-0.005255386986126039,0.0007986821923420991
1250,0,both_miss,-0.006906085153260304,-0.005255386986126039,-0.0016506981671342647
1250,1,correct,-0.006758133485516667,-0.006758133485516667,0.0
1250,1,m_miss,-0.007728899709751252,-0.006758133485516667,-0.0009707662242345845
1250,1,e_miss,-0.0059954743082694705,-0.006758133485516667,0.0007626591772471967
1250,1,both_miss,-0.004774490658599947,-0.006758133485516667,0.00198364282691672
1250,2,correct,-0.005823414459432897,-0.005823414459432897,0.0
1250,2,m_miss,-0.005467534818922665,-0.005823414459432897,0.0003558796405102316
1250,2,e_miss,-0.005704255530230963,-0.005823414459432897,0.00011915892920193356
1250,2,both_miss,-0.005540486511494978,-0.005823414459432897,0.0002829279479379188
1251,0,correct,-0.0045832417308757515,-0.0045832417308757515,0.0
1251,0,m_miss,-0.00500243254025105,-0.0045832417308757515,-0.0004191908093752984
1251,0,e_miss,-0.004255139635234949,-0.0045832417308757515,0.0003281020956408028
1251,0,both_miss,-0.007049003259665872,-0.0045832417308757515,-0.0024657615287901205
1251,1,correct,-0.004610331112993454,-0.004610331112993454,0.0
1251,1,m_miss,-0.004661494278560555,-0.004610331112993454,-5.11631655671016e-05
1251,1,e_miss,-0.004642667045200206,-0.004610331112993454,-3.233593220675242e-05
1251,1,both_miss,-0.0032057114634704738,-0.004610331112993454,0.0014046196495229799
1251,2,correct,-0.0040404817937479106,-0.0040404817937479106,0.0
1251,2,m_miss,-0.003921496756329415,-0.0040404817937479106,0.00011898503741849566
1251,2,e_miss,-0.0036845143833589473,-0.0040404817937479106,0.00035596741038896327
1251,2,both_miss,-0.0042669303753895774,-0.0040404817937479106,-0.00022644858164166688
1252,0,correct,-0.00469524939187844,-0.00469524939187844,0.0
1252,0,m_miss,-0.00493647313448235,-0.00469524939187844,-0.00024122374260391027
1252,0,e_miss,-0.004594369848608303,-0.00469524939187844,0.00010087954327013711
1252,0,both_miss,-0.0064901608832974005,-0.00469524939187844,-0.0017949114914189608
1252,1,correct,-0.00505654286576504,-0.00505654286576504,0.0
1252,1,m_miss,-0.0046345543313497115,-0.00505654286576504,0.0004219885344153287
1252,1,e_miss,-0.004654161266928508,-0.00505654286576504,0.00040238159883653184
1252,1,both_miss,-0.003434822730643948,-0.00505654286576504,0.0016217201351210924
1252,2,correct,-0.004929789729920812,-0.004929789729920812,0.0
1252,2,m_miss,-0.004504122517232816,-0.004929789729920812,0.0004256672126879959
1252,2,e_miss,-0.004910474362945807,-0.004929789729920812,1.9315366975004855e-05
1252,2,both_miss,-0.0050727559996427704,-0.004929789729920812,-0.00014296626972195876
1253,0,correct,-0.004617511337786556,-0.004617511337786556,0.0
1253,0,m_miss,-0.005571231937625372,-0.004617511337786556,-0.0009537205998388157
1253,0,e_miss,-0.00458751981251681,-0.004617511337786556,2.9991525269746147e-05
1253,0,both_miss,-0.008076138584894926,-0.004617511337786556,-0.00345862724710837
1253,1,correct,-0.005969037341132675,-0.005969037341132675,0.0
1253,1,m_miss,-0.006919180363347712,-0.005969037341132675,-0.0009501430222150367
1253,1,e_miss,-0.005946904793104541,-0.005969037341132675,2.2132548028134386e-05
1253,1,both_miss,-0.005713069310547829,-0.005969037341132675,0.00025596803058484593
1253,2,correct,-0.006057166490270027,-0.006057166490270027,0.0
1253,2,m_miss,-0.006205778371136109,-0.006057166490270027,-0.00014861188086608221
1253,2,e_miss,-0.005856957959454292,-0.006057166490270027,0.00020020853081573458
1253,2,both_miss,-0.00531138703323038,-0.006057166490270027,0.0007457794570396468
1254,0,correct,-0.004981308046430821,-0.004981308046430821,0.0
1254,0,m_miss,-0.0055321542680547625,-0.004981308046430821,-0.0005508462216239412
1254,0,e_miss,-0.00474754337612528,-0.004981308046430821,0.00023376467030554113
1254,0,both_miss,-0.006948632085600081,-0.004981308046430821,-0.0019673240391692593
1254,1,correct,-0.0054070319236681754,-0.0054070319236681754,0.0
1254,1,m_miss,-0.00530051030195895,-0.0054070319236681754,0.00010652162170922581
1254,1,e_miss,-0.005014468294617417,-0.0054070319236681754,0.0003925636290507588
1254,1,both_miss,-0.0028862891563681613,-0.0054070319236681754,0.002520742767300014
1254,2,correct,-0.0046884853834759915,-0.0046884853834759915,0.0
1254,2,m_miss,-0.004942897405370994,-0.0046884853834759915,-0.00025441202189500217
1254,2,e_miss,-0.004497423006284484,-0.0046884853834759915,0.00019106237719150772
1254,2,both_miss,-0.004926847284185705,-0.0046884853834759915,-0.0002383619007097137
1255,0,correct,-0.005344476290629863,-0.005344476290629863,0.0
1255,0,m_miss,-0.0053581093225299635,-0.005344476290629863,-1.3633031900100491e-05
1255,0,e_miss,-0.005398066280684544,-0.005344476290629863,-5.358999005468119e-05
1255,0,both_miss,-0.007628874582488629,-0.005344476290629863,-0.0022843982918587663
1255,1,correct,-0.006221313782066511,-0.006221313782066511,0.0
1255,1,m_miss,-0.006940808293329328,-0.006221313782066511,-0.000719494511262817
1255,1,e_miss,-0.005630561182587732,-0.006221313782066511,0.0005907525994787791
1255,1,both_miss,-0.004759123654541064,-0.006221313782066511,0.0014621901275254472
1255,2,correct,-0.005278962366435197,-0.005278962366435197,0.0
1255,2,m_miss,-0.005381846420715799,-0.005278962366435197,-0.00010288405428060185
1255,2,e_miss,-0.005045296551320942,-0.005278962366435197,0.00023366581511425483
1255,2,both_miss,-0.003191352419221278,-0.005278962366435197,0.002087609947213919
1256,0,correct,-0.0046313148452154385,-0.0046313148452154385,0.0
1256,0,m_miss,-0.005409138466463581,-0.0046313148452154385,-0.0007778236212481427
1256,0,e_miss,-0.004606859531311925,-0.0046313148452154385,2.445531390351391e-05
1256,0,both_miss,-0.007074119203214793,-0.0046313148452154385,-0.002442804357999355
1256,1,correct,-0.006442317495132433,-0.006442317495132433,0.0
1256,1,m_miss,-0.007207399582576852,-0.006442317495132433,-0.0007650820874444192
1256,1,e_miss,-0.006735964026631978,-0.006442317495132433,-0.0002936465314995456
1256,1,both_miss,-0.005657190879694099,-0.006442317495132433,0.0007851266154383337
1256,2,correct,-0.004898744270207194,-0.004898744270207194,0.0
1256,2,m_miss,-0.004847253518221871,-0.004898744270207194,5.149075198532336e-05
1256,2,e_miss,-0.004634371125505315,-0.004898744270207194,0.000264373144701879
1256,2,both_miss,-0.004325059935350735,-0.004898744270207194,0.000573684334856459
1257,0,correct,-0.0051304985669182795,-0.0051304985669182795,0.0
1257,0,m_miss,-0.005665244855014631,-0.0051304985669182795,-0.0005347462880963515
1257,0,e_miss,-0.0048685857953893585,-0.0051304985669182795,0.00026191277152892104
1257,0,both_miss,-0.008104758852181062,-0.0051304985669182795,-0.0029742602852627824
1257,1,correct,-0.007448779245451298,-0.007448779245451298,0.0
1257,1,m_miss,-0.00878164288262632,-0.007448779245451298,-0.001332863637175022
1257,1,e_miss,-0.006246439595969992,-0.007448779245451298,0.0012023396494813066
1257,1,both_miss,-0.00409654686845066,-0.007448779245451298,0.0033522323770006383
1257,2,correct,-0.00473236819008615,-0.00473236819008615,0.0
1257,2,m_miss,-0.004748104621958205,-0.00473236819008615,-1.573643187205518e-05
1257,2,e_miss,-0.004760650818058989,-0.00473236819008615,-2.828262797283966e-05
1257,2,both_miss,-0.004184889630651002,-0.00473236819008615,0.0005474785594351481
1258,0,correct,-0.004776229244429519,-0.004776229244429519,0.0
1258,0,m_miss,-0.0045022276128924826,-0.004776229244429519,0.0002740016315370365
1258,0,e_miss,-0.0042511294574266705,-0.004776229244429519,0.0005250997870028485
1258,0,both_miss,-0.007170389553024448,-0.004776229244429519,-0.0023941603085949293
1258,1,correct,-0.005958907285567271,-0.005958907285567271,0.0
1258,1,m_miss,-0.006086572394015387,-0.005958907285567271,-0.0001276651084481167
1258,1,e_miss,-0.004785234958289562,-0.005958907285567271,0.001173672327277709
1258,1,both_miss,-0.0021834706284455784,-0.005958907285567271,0.003775436657121692
1258,2,correct,-0.004346650380301373,-0.004346650380301373,0.0
1258,2,m_miss,-0.0038231395419777462,-0.004346650380301373,0.0005235108383236271
1258,2,e_miss,-0.004006560985595108,-0.004346650380301373,0.0003400893947062651
1258,2,both_miss,-0.004385231498425324,-0.004346650380301373,-3.858111812395093e-05
1259,0,correct,-0.006364624630994511,-0.006364624630994511,0.0
1259,0,m_miss,-0.006376112372904386,-0.006364624630994511,-1.148774190987481e-05
1259,0,e_miss,-0.006125438063294573,-0.006364624630994511,0.000239186567699938
1259,0,both_miss,-0.010758208325796773,-0.006364624630994511,-0.004393583694802262
1259,1,correct,-0.006464573715067645,-0.006464573715067645,0.0
1259,1,m_miss,-0.006826496141284757,-0.006464573715067645,-0.0003619224262171117
1259,1,e_miss,-0.0058655761611075075,-0.006464573715067645,0.0005989975539601377
1259,1,both_miss,-0.0039332006610816005,-0.006464573715067645,0.0025313730539860448
1259,2,correct,-0.006464652658318287,-0.006464652658318287,0.0
1259,2,m_miss,-0.005513743164012442,-0.006464652658318287,0.0009509094943058443
1259,2,e_miss,-0.0063535939409451085,-0.006464652658318287,0.00011105871737317804
1259,2,both_miss,-0.004052571866728952,-0.006464652658318287,0.0024120807915893345
1260,0,correct,-0.004476753228837674,-0.004476753228837674,0.0
1260,0,m_miss,-0.004319538255484495,-0.004476753228837674,0.00015721497335317858
1260,0,e_miss,-0.004586807216684594,-0.004476753228837674,-0.0001100539878469203
1260,0,both_miss,-0.006313867951416517,-0.004476753228837674,-0.001837114722578843
1260,1,correct,-0.0074871665164740805,-0.0074871665164740805,0.0
1260,1,m_miss,-0.00805612647141639,-0.0074871665164740805,-0.0005689599549423101
1260,1,e_miss,-0.00763106885490233,-0.0074871665164740805,-0.0001439023384282494
1260,1,both_miss,-0.005836787261664767,-0.0074871665164740805,0.0016503792548093138
1260,2,correct,-0.005211741422715163,-0.005211741422715163,0.0
1260,2,m_miss,-0.005366278765031091,-0.005211741422715163,-0.00015453734231592794
1260,2,e_miss,-0.005126267356478301,-0.005211741422715163,8.54740662368618e-05
1260,2,both_miss,-0.006031912334221216,-0.005211741422715163,-0.0008201709115060532
1261,0,correct,-0.005211758365521244,-0.005211758365521244,0.0
1261,0,m_miss,-0.005802409057110233,-0.005211758365521244,-0.0005906506915889891
1261,0,e_miss,-0.005187927045494357,-0.005211758365521244,2.3831320026887134e-05
1261,0,both_miss,-0.008382669049516822,-0.005211758365521244,-0.003170910683995578
1261,1,correct,-0.0051218071120072975,-0.0051218071120072975,0.0
1261,1,m_miss,-0.005185348787590437,-0.0051218071120072975,-6.35416755831392e-05
1261,1,e_miss,-0.005128729685774176,-0.0051218071120072975,-6.922573766878111e-06
1261,1,both_miss,-0.0035644162482372094,-0.0051218071120072975,0.001557390863770088
1261,2,correct,-0.0063794530101813594,-0.0063794530101813594,0.0
1261,2,m_miss,-0.00606130838349017,-0.0063794530101813594,0.00031814462669118963
1261,2,e_miss,-0.0063247260757170985,-0.0063794530101813594,5.472693446426091e-05
1261,2,both_miss,-0.005816355917619527,-0.0063794530101813594,0.0005630970925618326
1262,0,correct,-0.004373147757436576,-0.004373147757436576,0.0
1262,0,m_miss,-0.004577630259680442,-0.004373147757436576,-0.00020448250224386604
1262,0,e_miss,-0.004240744096584784,-0.004373147757436576,0.00013240366085179225
1262,0,both_miss,-0.007344182455454741,-0.004373147757436576,-0.002971034698018165
1262,1,correct,-0.005050886973626069,-0.005050886973626069,0.0
1262,1,m_miss,-0.004530427704305094,-0.005050886973626069,0.0005204592693209744
1262,1,e_miss,-0.004584223436226294,-0.005050886973626069,0.00046666353739977483
1262,1,both_miss,-0.002456710329625102,-0.005050886973626069,0.002594176644000967
1262,2,correct,-0.00470035264001663,-0.00470035264001663,0.0
1262,2,m_miss,-0.004742679089129296,-0.00470035264001663,-4.2326449112665976e-05
1262,2,e_miss,-0.0044563055021300075,-0.00470035264001663,0.0002440471378866221
1262,2,both_miss,-0.004648204961260094,-0.00470035264001663,5.2147678756536e-05
1263,0,correct,-0.004729284564905754,-0.004729284564905754,0.0
1263,0,m_miss,-0.005263661388069089,-0.004729284564905754,-0.0005343768231633348
1263,0,e_miss,-0.00479634564999158,-0.004729284564905754,-6.706108508582574e-05
1263,0,both_miss,-0.0076428150989644806,-0.004729284564905754,-0.002913530534058726
1263,1,correct,-0.006585403478338461,-0.006585403478338461,0.0
1263,1,m_miss,-0.006327563902701806,-0.006585403478338461,0.0002578395756366548
1263,1,e_miss,-0.006016827693621945,-0.006585403478338461,0.0005685757847165157
1263,1,both_miss,-0.004259634361672679,-0.006585403478338461,0.002325769116665782
1263,2,correct,-0.006156390647219779,-0.006156390647219779,0.0
1263,2,m_miss,-0.006298492159472272,-0.006156390647219779,-0.0001421015122524934
1263,2,e_miss,-0.006034891899852587,-0.006156390647219779,0.00012149874736719184
