seed,action,scenario,estimate,est_correct,delta
1238,0,m_miss,-0.004011292135270718,-0.0041438866018248316,0.0001325944665541137
1238,0,e_miss,-0.003817638138024676,-0.0041438866018248316,0.00032624846380015574
1238,0,both_miss,-0.0051510531223829545,-0.0041438866018248316,-0.001007166520558123
1238,1,correct,-0.004405066067729699,-0.004405066067729699,0.0
1238,1,m_miss,-0.003943056528122709,-0.004405066067729699,0.0004620095396069895
1238,1,e_miss,-0.0042253486346163814,-0.004405066067729699,0.00017971743311331716
1238,1,both_miss,-0.0021338895379604287,-0.004405066067729699,0.00227117652976927
1238,2,correct,-0.004911160244417191,-0.004911160244417191,0.0
1238,2,m_miss,-0.0050252880946286774,-0.004911160244417191,-0.00011412785021148661
1238,2,e_miss,-0.004784705508255074,-0.004911160244417191,0.00012645473616211718
1238,2,both_miss,-0.006216075976255813,-0.004911160244417191,-0.001304915731838622
1238,3,correct,-0.0051588475309377576,-0.0051588475309377576,0.0
1238,3,m_miss,-0.005285732398068436,-0.0051588475309377576,-0.00012688486713067874
1238,3,e_miss,-0.0052221274194381795,-0.0051588475309377576,-6.327988850042196e-05
1238,3,both_miss,-0.006549096949084969,-0.0051588475309377576,-0.0013902494181472118
1239,0,correct,-0.005114138447146838,-0.005114138447146838,0.0
1239,0,m_miss,-0.0050020928238257885,-0.005114138447146838,0.00011204562332104914
1239,0,e_miss,-0.004970783480033152,-0.005114138447146838,0.00014335496711368606
1239,0,both_miss,-0.0056134990543810544,-0.005114138447146838,-0.0004993606072342168
1239,1,correct,-0.00704368500537218,-0.00704368500537218,0.0
1239,1,m_miss,-0.006667257380277839,-0.00704368500537218,0.00037642762509434123
1239,1,e_miss,-0.006535189935542226,-0.00704368500537218,0.0005084950698299538
1239,1,both_miss,-0.004389358433699432,-0.00704368500537218,0.0026543265716727485
1239,2,correct,-0.004224561850012803,-0.004224561850012803,0.0
1239,2,m_miss,-0.004259157358930835,-0.004224561850012803,-3.459550891803196e-05
1239,2,e_miss,-0.004013115404704351,-0.004224561850012803,0.00021144644530845212
1239,2,both_miss,-0.005572134253853502,-0.004224561850012803,-0.0013475724038406987
1239,3,correct,-0.007505413169146919,-0.007505413169146919,0.0
1239,3,m_miss,-0.0077558137896941,-0.007505413169146919,-0.00025040062054718093
1239,3,e_miss,-0.00743681266497849,-0.007505413169146919,6.860050416842949e-05
1239,3,both_miss,-0.009698860598616275,-0.007505413169146919,-0.0021934474294693553
1240,0,correct,-0.003741315185635761,-0.003741315185635761,0.0
1240,0,m_miss,-0.003908887550281562,-0.003741315185635761,-0.00016757236464580135
1240,0,e_miss,-0.003567134259027626,-0.003741315185635761,0.00017418092660813475
1240,0,both_miss,-0.004023561100584985,-0.003741315185635761,-0.000282245914949224
1240,1,correct,-0.0033507084348195007,-0.0033507084348195007,0.0
1240,1,m_miss,-0.004323933178480471,-0.0033507084348195007,-0.0009732247436609704
1240,1,e_miss,-0.004170721579915279,-0.0033507084348195007,-0.0008200131450957779
1240,1,both_miss,-0.0023857972258661503,-0.0033507084348195007,0.0009649112089533504
1240,2,correct,-0.004249599277231686,-0.004249599277231686,0.0
1240,2,m_miss,-0.004838032984843875,-0.004249599277231686,-0.0005884337076121886
1240,2,e_miss,-0.004329898404605588,-0.004249599277231686,-8.029912737390205e-05
1240,2,both_miss,-0.00629517899969744,-0.004249599277231686,-0.0020455797224657535
1240,3,correct,-0.0057039264342951075,-0.0057039264342951075,0.0
1240,3,m_miss,-0.006001053675348789,-0.0057039264342951075,-0.0002971272410536817
1240,3,e_miss,-0.005772825381089595,-0.0057039264342951075,-6.889894679448783e-05
1240,3,both_miss,-0.0062568751678973985,-0.0057039264342951075,-0.000552948733602291
1241,0,correct,-0.004280810058882208,-0.004280810058882208,0.0
1241,0,m_miss,-0.004794854783987606,-0.004280810058882208,-0.0005140447251053984
1241,0,e_miss,-0.004119209792624941,-0.004280810058882208,0.0001616002662572667
1241,0,both_miss,-0.004765265375596291,-0.004280810058882208,-0.00048445531671408373
1241,1,correct,-0.004660706971141525,-0.004660706971141525,0.0
1241,1,m_miss,-0.004536873242189395,-0.004660706971141525,0.0001238337289521307
1241,1,e_miss,-0.0041227428242204415,-0.004660706971141525,0.000537964146921084
1241,1,both_miss,-0.00315809311856807,-0.004660706971141525,0.0015026138525734553
1241,2,correct,-0.004394420108699693,-0.004394420108699693,0.0
1241,2,m_miss,-0.00461409816179129,-0.004394420108699693,-0.00021967805309159715
1241,2,e_miss,-0.004283194247140757,-0.004394420108699693,0.00011122586155893569
1241,2,both_miss,-0.006372264315476085,-0.004394420108699693,-0.0019778442067763923
1241,3,correct,-0.006202635077587686,-0.006202635077587686,0.0
1241,3,m_miss,-0.006166115584340845,-0.006202635077587686,3.651949324684142e-05
1241,3,e_miss,-0.006117159417028759,-0.006202635077587686,8.547566055892679e-05
1241,3,both_miss,-0.005777783084446579,-0.006202635077587686,0.0004248519931411071
1242,0,correct,-0.003571998854025605,-0.003571998854025605,0.0
1242,0,m_miss,-0.0036629911896324196,-0.003571998854025605,-9.099233560681472e-05
1242,0,e_miss,-0.003603696339074479,-0.003571998854025605,-3.169748504887413e-05
1242,0,both_miss,-0.0054295565133447715,-0.003571998854025605,-0.0018575576593191667
1242,1,correct,-0.0052533133568826,-0.0052533133568826,0.0
1242,1,m_miss,-0.005093016464831313,-0.0052533133568826,0.00016029689205128688
1242,1,e_miss,-0.004852457099471007,-0.0052533133568826,0.0004008562574115927
1242,1,both_miss,-0.0021111640977607765,-0.0052533133568826,0.0031421492591218233
1242,2,correct,-0.004665506230087467,-0.004665506230087467,0.0
1242,2,m_miss,-0.005177504642567996,-0.004665506230087467,-0.0005119984124805285
1242,2,e_miss,-0.0045929785245101915,-0.004665506230087467,7.252770557727561e-05
1242,2,both_miss,-0.006497677574189163,-0.004665506230087467,-0.0018321713441016955
1242,3,correct,-0.00462670895690395,-0.00462670895690395,0.0
1242,3,m_miss,-0.004390859804215055,-0.00462670895690395,0.00023584915268889516
1242,3,e_miss,-0.005183890327946356,-0.00462670895690395,-0.0005571813710424055
1242,3,both_miss,-0.005447919042851209,-0.00462670895690395,-0.000821210085947259
1243,0,correct,-0.005262547746184353,-0.005262547746184353,0.0
1243,0,m_miss,-0.004813427224990486,-0.005262547746184353,0.0004491205211938675
1243,0,e_miss,-0.004672002328589667,-0.005262547746184353,0.0005905454175946859
1243,0,both_miss,-0.00548241575633212,-0.005262547746184353,-0.00021986801014776697
1243,1,correct,-0.0052195365553520095,-0.0052195365553520095,0.0
1243,1,m_miss,-0.005904272528855636,-0.0052195365553520095,-0.0006847359735036264
1243,1,e_miss,-0.005100351119973226,-0.0052195365553520095,0.00011918543537878332
1243,1,both_miss,-0.004056911369464652,-0.0052195365553520095,0.0011626251858873572
1243,2,correct,-0.004015932198617547,-0.004015932198617547,0.0
1243,2,m_miss,-0.0040175519719166065,-0.004015932198617547,-1.6197732990597818e-06
1243,2,e_miss,-0.004090595680033105,-0.004015932198617547,-7.466348141555845e-05
1243,2,both_miss,-0.006660317263388401,-0.004015932198617547,-0.0026443850647708544
1243,3,correct,-0.005338886140450738,-0.005338886140450738,0.0
1243,3,m_miss,-0.005152488315427112,-0.005338886140450738,0.00018639782502362628
1243,3,e_miss,-0.005312795384450504,-0.005338886140450738,2.6090756000234083e-05
1243,3,both_miss,-0.0053580480593331675,-0.005338886140450738,-1.9161918882429525e-05
1244,0,correct,-0.004436511076655271,-0.004436511076655271,0.0
1244,0,m_miss,-0.0039462124651723635,-0.004436511076655271,0.0004902986114829078
1244,0,e_miss,-0.004409777144537506,-0.004436511076655271,2.6733932117765057e-05
1244,0,both_miss,-0.005110025229848361,-0.004436511076655271,-0.0006735141531930893
1244,1,correct,-0.005718717369599411,-0.005718717369599411,0.0
1244,1,m_miss,-0.006373994095903064,-0.005718717369599411,-0.0006552767263036533
1244,1,e_miss,-0.0055328653582906165,-0.005718717369599411,0.00018585201130879442
1244,1,both_miss,-0.003712556519420108,-0.005718717369599411,0.0020061608501793027
1244,2,correct,-0.005075397449517741,-0.005075397449517741,0.0
1244,2,m_miss,-0.004750370694825931,-0.005075397449517741,0.00032502675469181074
1244,2,e_miss,-0.004939775435047686,-0.005075397449517741,0.00013562201447005554
1244,2,both_miss,-0.007542043115989031,-0.005075397449517741,-0.0024666456664712896
1244,3,correct,-0.006079955749056476,-0.006079955749056476,0.0
1244,3,m_miss,-0.006168431271202052,-0.006079955749056476,-8.84755221455761e-05
1244,3,e_miss,-0.0058849791683933585,-0.006079955749056476,0.00019497658066311777
1244,3,both_miss,-0.00586535320889479,-0.006079955749056476,0.00021460254016168658
1245,0,correct,-0.004898316779299008,-0.004898316779299008,0.0
1245,0,m_miss,-0.005061083882534459,-0.004898316779299008,-0.00016276710323545086
1245,0,e_miss,-0.004742915051388219,-0.004898316779299008,0.00015540172791078926
1245,0,both_miss,-0.004765720543015577,-0.004898316779299008,0.00013259623628343077
1245,1,correct,-0.005030815342092388,-0.005030815342092388,0.0
1245,1,m_miss,-0.004706167934370921,-0.005030815342092388,0.00032464740772146766
1245,1,e_miss,-0.005052691991199692,-0.005030815342092388,-2.1876649107304032e-05
1245,1,both_miss,-0.003537437637257729,-0.005030815342092388,0.0014933777048346595
1245,2,correct,-0.004808807919585407,-0.004808807919585407,0.0
1245,2,m_miss,-0.005153447774054572,-0.004808807919585407,-0.00034463985446916545
1245,2,e_miss,-0.004926284591090246,-0.004808807919585407,-0.00011747667150483875
1245,2,both_miss,-0.007428549041514833,-0.004808807919585407,-0.002619741121929426
1245,3,correct,-0.005553308486917317,-0.005553308486917317,0.0
1245,3,m_miss,-0.005184721216258437,-0.005553308486917317,0.00036858727065887994
1245,3,e_miss,-0.0054945682487807625,-0.005553308486917317,5.874023813655458e-05
1245,3,both_miss,-0.004244112074633247,-0.005553308486917317,0.00130919641228407
1246,0,correct,-0.00473775960566573,-0.00473775960566573,0.0
1246,0,m_miss,-0.004531983386153915,-0.00473775960566573,0.0002057762195118145
1246,0,e_miss,-0.004530806860753946,-0.00473775960566573,0.000206952744911784
1246,0,both_miss,-0.00524699771420136,-0.00473775960566573,-0.0005092381085356305
1246,1,correct,-0.008674128268181503,-0.008674128268181503,0.0
1246,1,m_miss,-0.008360784489247031,-0.008674128268181503,0.0003133437789344714
1246,1,e_miss,-0.006554034440875671,-0.008674128268181503,0.0021200938273058315
1246,1,both_miss,-0.004558174733744116,-0.008674128268181503,0.004115953534437387
1246,2,correct,-0.005335042325724567,-0.005335042325724567,0.0
1246,2,m_miss,-0.005068958211655661,-0.005335042325724567,0.000266084114068906
1246,2,e_miss,-0.00519946966302431,-0.005335042325724567,0.00013557266270025712
1246,2,both_miss,-0.00671272865881888,-0.005335042325724567,-0.001377686333094313
1246,3,correct,-0.00601148569312203,-0.00601148569312203,0.0
1246,3,m_miss,-0.006404671437222103,-0.00601148569312203,-0.0003931857441000731
1246,3,e_miss,-0.005933545232134356,-0.00601148569312203,7.794046098767368e-05
1246,3,both_miss,-0.006006267946456773,-0.00601148569312203,5.217746665256602e-06
1247,0,correct,-0.004677441559152489,-0.004677441559152489,0.0
1247,0,m_miss,-0.005007015509389815,-0.004677441559152489,-0.000329573950237326
1247,0,e_miss,-0.0046350547590595145,-0.004677441559152489,4.238680009297467e-05
1247,0,both_miss,-0.005122438686342209,-0.004677441559152489,-0.0004449971271897196
1247,1,correct,-0.00477440652829042,-0.00477440652829042,0.0
1247,1,m_miss,-0.004865493135091766,-0.00477440652829042,-9.108660680134592e-05
1247,1,e_miss,-0.004804942587581563,-0.00477440652829042,-3.0536059291142587e-05
1247,1,both_miss,-0.003941632969717874,-0.00477440652829042,0.000832773558572546
1247,2,correct,-0.003457098048835125,-0.003457098048835125,0.0
1247,2,m_miss,-0.003878737578904403,-0.003457098048835125,-0.00042163953006927766
1247,2,e_miss,-0.0034797026706560835,-0.003457098048835125,-2.2604621820958293e-05
1247,2,both_miss,-0.004870496292587211,-0.003457098048835125,-0.0014133982437520855
1247,3,correct,-0.006581684479954821,-0.006581684479954821,0.0
1247,3,m_miss,-0.006388408585089389,-0.006581684479954821,0.00019327589486543145
1247,3,e_miss,-0.006143680157922497,-0.006581684479954821,0.00043800432203232407
1247,3,both_miss,-0.0052123631317932935,-0.006581684479954821,0.0013693213481615271
1248,0,correct,-0.004388943045830024,-0.004388943045830024,0.0
1248,0,m_miss,-0.00445168342618374,-0.004388943045830024,-6.27403803537159e-05
1248,0,e_miss,-0.004043037615785997,-0.004388943045830024,0.00034590543004402695
1248,0,both_miss,-0.004705868183600296,-0.004388943045830024,-0.00031692513777027177
1248,1,correct,-0.006242183596373643,-0.006242183596373643,0.0
1248,1,m_miss,-0.005743466270494815,-0.006242183596373643,0.0004987173258788283
1248,1,e_miss,-0.005914631182105255,-0.006242183596373643,0.0003275524142683879
1248,1,both_miss,-0.004397157327741145,-0.006242183596373643,0.0018450262686324987
1248,2,correct,-0.005592225650430032,-0.005592225650430032,0.0
1248,2,m_miss,-0.0055028141600146265,-0.005592225650430032,8.941149041540551e-05
1248,2,e_miss,-0.005561064161630232,-0.005592225650430032,3.116148879980015e-05
1248,2,both_miss,-0.006981734251357092,-0.005592225650430032,-0.00138950860092706
1248,3,correct,-0.006385428463906413,-0.006385428463906413,0.0
1248,3,m_miss,-0.00591240871847458,-0.006385428463906413,0.00047301974543183245
1248,3,e_miss,-0.0064883982366120705,-0.006385428463906413,-0.00010296977270565777
1248,3,both_miss,-0.006676719358550294,-0.006385428463906413,-0.00029129089464388115
1249,0,correct,-0.003849715824466614,-0.003849715824466614,0.0
1249,0,m_miss,-0.003963272909135647,-0.003849715824466614,-0.00011355708466903331
1249,0,e_miss,-0.0037391268049274708,-0.003849715824466614,0.00011058901953914322
1249,0,both_miss,-0.004030909247227339,-0.003849715824466614,-0.00018119342276072536
1249,1,correct,-0.00537783611523768,-0.00537783611523768,0.0
1249,1,m_miss,-0.005730333293393379,-0.00537783611523768,-0.00035249717815569875
1249,1,e_miss,-0.005392177991336397,-0.00537783611523768,-1.434187609871719e-05
1249,1,both_miss,-0.004089711768134073,-0.00537783611523768,0.001288124347103607
1249,2,correct,-0.0053851912086518156,-0.0053851912086518156,0.0
1249,2,m_miss,-0.005168054430035293,-0.0053851912086518156,0.00021713677861652254
1249,2,e_miss,-0.005395906767495928,-0.0053851912086518156,-1.0715558844112162e-05
1249,2,both_miss,-0.0074639845612551586,-0.0053851912086518156,-0.002078793352603343
1249,3,correct,-0.006662559927616118,-0.006662559927616118,0.0
1249,3,m_miss,-0.0066085414718029655,-0.006662559927616118,5.4018455813152275e-05
1249,3,e_miss,-0.006523886427374637,-0.006662559927616118,0.0001386735002414808
1249,3,both_miss,-0.007245488657109273,-0.006662559927616118,-0.000582928729493155
1250,0,correct,-0.0041361903116647735,-0.0041361903116647735,0.0
1250,0,m_miss,-0.0043261593303795575,-0.0041361903116647735,-0.00018996901871478396
1250,0,e_miss,-0.003974567252454447,-0.0041361903116647735,0.00016162305921032637
1250,0,both_miss,-0.004476483087727001,-0.0041361903116647735,-0.00034029277606222735
1250,1,correct,-0.004254032303452101,-0.004254032303452101,0.0
1250,1,m_miss,-0.004453126118936414,-0.004254032303452101,-0.0001990938154843129
1250,1,e_miss,-0.004246630503079307,-0.004254032303452101,7.4018003727938445e-06
1250,1,both_miss,-0.0025985489818603777,-0.004254032303452101,0.001655483321591723
1250,2,correct,-0.005429947062345843,-0.005429947062345843,0.0
1250,2,m_miss,-0.005740014749026946,-0.005429947062345843,-0.0003100676866811033
1250,2,e_miss,-0.005469030515301387,-0.005429947062345843,-3.908345295554425e-05
1250,2,both_miss,-0.007659616221584006,-0.005429947062345843,-0.0022296691592381627
1250,3,correct,-0.006429321650597199,-0.006429321650597199,0.0
1250,3,m_miss,-0.006394498198559143,-0.006429321650597199,3.482345203805609e-05
1250,3,e_miss,-0.00657948848212135,-0.006429321650597199,-0.00015016683152415094
1250,3,both_miss,-0.007226953631944268,-0.006429321650597199,-0.0007976319813470687
1251,0,correct,-0.004096883570583356,-0.004096883570583356,0.0
1251,0,m_miss,-0.005235467001317483,-0.004096883570583356,-0.0011385834307341275
1251,0,e_miss,-0.004110083771993553,-0.004096883570583356,-1.3200201410197218e-05
1251,0,both_miss,-0.004600986137179217,-0.004096883570583356,-0.0005041025665958616
1251,1,correct,-0.005918304963398968,-0.005918304963398968,0.0
1251,1,m_miss,-0.006022923739798417,-0.005918304963398968,-0.00010461877639944897
1251,1,e_miss,-0.0059583883822200345,-0.005918304963398968,-4.0083418821066155e-05
1251,1,both_miss,-0.004114092454560822,-0.005918304963398968,0.0018042125088381464
1251,2,correct,-0.004271753812725117,-0.004271753812725117,0.0
1251,2,m_miss,-0.004501816027577392,-0.004271753812725117,-0.00023006221485227536
1251,2,e_miss,-0.004329580518569415,-0.004271753812725117,-5.7826705844298346e-05
1251,2,both_miss,-0.006546681353359712,-0.004271753812725117,-0.0022749275406345948
1251,3,correct,-0.005858879805602153,-0.005858879805602153,0.0
1251,3,m_miss,-0.005868573069149965,-0.005858879805602153,-9.6932635478119e-06
1251,3,e_miss,-0.006075617011416398,-0.005858879805602153,-0.0002167372058142457
1251,3,both_miss,-0.005944704415249147,-0.005858879805602153,-8.582460964699432e-05
1252,0,correct,-0.004981234784598748,-0.004981234784598748,0.0
1252,0,m_miss,-0.005018481763147139,-0.004981234784598748,-3.724697854839108e-05
1252,0,e_miss,-0.004751362771720945,-0.004981234784598748,0.00022987201287780288
1252,0,both_miss,-0.0048568159805252396,-0.004981234784598748,0.00012441880407350857
1252,1,correct,-0.005617539261395854,-0.005617539261395854,0.0
1252,1,m_miss,-0.005046643057610828,-0.005617539261395854,0.0005708962037850257
1252,1,e_miss,-0.005186042075390144,-0.005617539261395854,0.00043149718600571027
1252,1,both_miss,-0.0036489882487697515,-0.005617539261395854,0.0019685510126261027
1252,2,correct,-0.004119279175246782,-0.004119279175246782,0.0
1252,2,m_miss,-0.004332244260128578,-0.004119279175246782,-0.0002129650848817959
1252,2,e_miss,-0.004263170193399394,-0.004119279175246782,-0.00014389101815261152
1252,2,both_miss,-0.005983725730427771,-0.004119279175246782,-0.0018644465551809885
1252,3,correct,-0.004712853680022905,-0.004712853680022905,0.0
1252,3,m_miss,-0.004336262627091504,-0.004712853680022905,0.0003765910529314005
1252,3,e_miss,-0.004946239839669506,-0.004712853680022905,-0.00023338615964660098
1252,3,both_miss,-0.005711317412480659,-0.004712853680022905,-0.000998463732457754
1253,0,correct,-0.005537457602294317,-0.005537457602294317,0.0
1253,0,m_miss,-0.005067046715685047,-0.005537457602294317,0.0004704108866092696
1253,0,e_miss,-0.005307928524243531,-0.005537457602294317,0.00022952907805078547
1253,0,both_miss,-0.005120499437002273,-0.005537457602294317,0.0004169581652920442
1253,1,correct,-0.005692284678883741,-0.005692284678883741,0.0
1253,1,m_miss,-0.005386262631553201,-0.005692284678883741,0.0003060220473305392
1253,1,e_miss,-0.005381435148911475,-0.005692284678883741,0.0003108495299722659
1253,1,both_miss,-0.004771226944020656,-0.005692284678883741,0.0009210577348630847
1253,2,correct,-0.005029679618071464,-0.005029679618071464,0.0
1253,2,m_miss,-0.004926909857064674,-0.005029679618071464,0.00010276976100679052
1253,2,e_miss,-0.005077521098990137,-0.005029679618071464,-4.7841480918672796e-05
1253,2,both_miss,-0.0068556168999360624,-0.005029679618071464,-0.0018259372818645982
1253,3,correct,-0.006218861563834356,-0.006218861563834356,0.0
1253,3,m_miss,-0.005610080288531977,-0.006218861563834356,0.0006087812753023791
1253,3,e_miss,-0.006142908835731373,-0.006218861563834356,7.595272810298308e-05
1253,3,both_miss,-0.005536376699966006,-0.006218861563834356,0.0006824848638683498
1254,0,correct,-0.0055930475995914055,-0.0055930475995914055,0.0
1254,0,m_miss,-0.006200267930332401,-0.0055930475995914055,-0.0006072203307409957
1254,0,e_miss,-0.005465329974186757,-0.0055930475995914055,0.0001277176254046485
1254,0,both_miss,-0.005880841280867978,-0.0055930475995914055,-0.0002877936812765722
1254,1,correct,-0.006802008762677637,-0.006802008762677637,0.0
1254,1,m_miss,-0.006005673263824374,-0.006802008762677637,0.000796335498853263
1254,1,e_miss,-0.006217225247799205,-0.006802008762677637,0.0005847835148784326
1254,1,both_miss,-0.004308642528760996,-0.006802008762677637,0.0024933662339166416
1254,2,correct,-0.004776727037030517,-0.004776727037030517,0.0
1254,2,m_miss,-0.004636991446798464,-0.004776727037030517,0.00013973559023205354
1254,2,e_miss,-0.0048101008795000955,-0.004776727037030517,-3.337384246957821e-05
1254,2,both_miss,-0.00637425165413484,-0.004776727037030517,-0.0015975246171043228
1254,3,correct,-0.007339948984507989,-0.007339948984507989,0.0
1254,3,m_miss,-0.00638970764879763,-0.007339948984507989,0.0009502413357103589
1254,3,e_miss,-0.007013368669184,-0.007339948984507989,0.00032658031532398907
1254,3,both_miss,-0.00819347158471833,-0.007339948984507989,-0.0008535226002103413
1255,0,correct,-0.004675257991027225,-0.004675257991027225,0.0
1255,0,m_miss,-0.00466376022763083,-0.004675257991027225,1.149776339639478e-05
1255,0,e_miss,-0.004030399379871504,-0.004675257991027225,0.0006448586111557214
1255,0,both_miss,-0.004596993881317232,-0.004675257991027225,7.826410970999346e-05
1255,1,correct,-0.004548544527205415,-0.004548544527205415,0.0
1255,1,m_miss,-0.005548218372284295,-0.004548544527205415,-0.0009996738450788805
1255,1,e_miss,-0.004241070842242475,-0.004548544527205415,0.0003074736849629396
1255,1,both_miss,-0.003367533405125986,-0.004548544527205415,0.0011810111220794286
1255,2,correct,-0.004504353738925921,-0.004504353738925921,0.0
1255,2,m_miss,-0.004000740694203481,-0.004504353738925921,0.0005036130447224401
1255,2,e_miss,-0.004476242116428483,-0.004504353738925921,2.811162249743808e-05
1255,2,both_miss,-0.00675154104004003,-0.004504353738925921,-0.002247187301114109
1255,3,correct,-0.005005191243857979,-0.005005191243857979,0.0
1255,3,m_miss,-0.004139268371048804,-0.005005191243857979,0.0008659228728091746
1255,3,e_miss,-0.005074425877449417,-0.005005191243857979,-6.923463359143848e-05
1255,3,both_miss,-0.0039087511539712995,-0.005005191243857979,0.0010964400898866794
1256,0,correct,-0.003979013216877341,-0.003979013216877341,0.0
1256,0,m_miss,-0.004573878562649872,-0.003979013216877341,-0.0005948653457725312
1256,0,e_miss,-0.003772753343162924,-0.003979013216877341,0.00020625987371441666
1256,0,both_miss,-0.004575456406380989,-0.003979013216877341,-0.0005964431895036483
1256,1,correct,-0.005180542509676822,-0.005180542509676822,0.0
1256,1,m_miss,-0.0055205413473049005,-0.005180542509676822,-0.0003399988376280782
1256,1,e_miss,-0.004673260307123644,-0.005180542509676822,0.0005072822025531786
1256,1,both_miss,-0.0037242204373483306,-0.005180542509676822,0.0014563220723284916
